id_tienda,tipo_tienda,provincia,supervisor,fecha,dia_del_mes,mes_del_anio,semana_del_anio,es_quincena,es_feriado,dia_de_la_semana,horas_operacion,pos_en_uso,clientes_totales,clientes_vip,volumen
xyz,FS,SAN JOSE,2015622_080,12/10/2017, 12 , 10 , 41 , FALSO , NO ,Jueves,24,6,442,48,medio
xyz,FS,SAN JOSE,2015622_080,13/10/2017, 13 , 10 , 41 , VERDADERO , NO ,Viernes,24,6,601,86,alto
xyz,FS,SAN JOSE,2015622_080,14/10/2017, 14 , 10 , 41 , VERDADERO , NO ,Sabado,24,6,742,149,alto
xyz,FS,SAN JOSE,2015622_080,15/10/2017, 15 , 10 , 42 , VERDADERO , NO ,Domingo,21,5,627,160,alto
xyz,FS,SAN JOSE,2015622_080,16/10/2017, 16 , 10 , 42 , VERDADERO , Dia de las Culturas - Dia Feriado ,Lunes,19,6,489,100,medio
xyz,FS,SAN JOSE,2015622_080,17/10/2017, 17 , 10 , 42 , VERDADERO , NO ,Martes,19,6,410,37,medio
xyz,FS,SAN JOSE,2015622_080,18/10/2017, 18 , 10 , 42 , FALSO , NO ,Miercoles,22,6,412,43,medio
xyz,FS,SAN JOSE,2015622_080,19/10/2017, 19 , 10 , 42 , FALSO , NO ,Jueves,24,7,434,45,medio
xyz,FS,SAN JOSE,2015622_080,20/10/2017, 20 , 10 , 42 , FALSO , NO ,Viernes,24,7,525,70,alto
xyz,FS,SAN JOSE,2015622_080,21/10/2017, 21 , 10 , 42 , FALSO , NO ,Sabado,24,6,661,114,alto
xyz,FS,SAN JOSE,2015622_080,22/10/2017, 22 , 10 , 43 , FALSO , NO ,Domingo,20,6,503,141,alto
xyz,FS,SAN JOSE,2015622_080,23/10/2017, 23 , 10 , 43 , FALSO , NO ,Lunes,19,6,343,42,medio
xyz,FS,SAN JOSE,2015622_080,24/10/2017, 24 , 10 , 43 , FALSO , NO ,Martes,19,6,406,35,medio
xyz,FS,SAN JOSE,2015622_080,25/10/2017, 25 , 10 , 43 , FALSO , NO ,Miercoles,21,6,397,56,medio
xyz,FS,SAN JOSE,2015622_080,26/10/2017, 26 , 10 , 43 , FALSO , NO ,Jueves,24,7,440,48,medio
xyz,FS,SAN JOSE,2015622_080,27/10/2017, 27 , 10 , 43 , FALSO , NO ,Viernes,24,7,533,77,alto
xyz,FS,SAN JOSE,2015622_080,28/10/2017, 28 , 10 , 43 , VERDADERO , NO ,Sabado,24,7,729,129,alto
xyz,FS,SAN JOSE,2015622_080,29/10/2017, 29 , 10 , 44 , VERDADERO , NO ,Domingo,22,6,511,104,alto
xyz,FS,SAN JOSE,2015622_080,30/10/2017, 30 , 10 , 44 , VERDADERO , NO ,Lunes,21,6,415,44,medio
xyz,FS,SAN JOSE,2015622_080,31/10/2017, 31 , 10 , 44 , VERDADERO , NO ,Martes,20,6,460,52,medio
xyz,FS,SAN JOSE,2015622_080,01/11/2017, 1 , 11 , 44 , VERDADERO , NO ,Miercoles,23,6,456,56,medio
xyz,FS,SAN JOSE,2015622_080,02/11/2017, 2 , 11 , 44 , VERDADERO , NO ,Jueves,24,7,487,62,medio
xyz,FS,SAN JOSE,2015622_080,03/11/2017, 3 , 11 , 44 , VERDADERO , NO ,Viernes,24,7,585,88,alto
xyz,FS,SAN JOSE,2015622_080,04/11/2017, 4 , 11 , 44 , FALSO , NO ,Sabado,24,7,662,143,alto
xyz,FS,SAN JOSE,2015622_080,05/11/2017, 5 , 11 , 45 , FALSO , NO ,Domingo,22,6,582,137,alto
xyz,FS,SAN JOSE,2015622_080,06/11/2017, 6 , 11 , 45 , FALSO , NO ,Lunes,20,6,384,49,medio
xyz,FS,SAN JOSE,2015622_080,07/11/2017, 7 , 11 , 45 , FALSO , NO ,Martes,19,6,423,62,medio
xyz,FS,SAN JOSE,2015622_080,08/11/2017, 8 , 11 , 45 , FALSO , NO ,Miercoles,21,6,420,57,medio
